IBU,alcohol,country,detail,image,importer,name_en,name_ko,producers_en,producers_ko,style_en,style_ko
45,6.8도,미국,"골든 프라미스 몰트와 너겟 홉의 황금 조합으로 만든 IPA 맥주이다.  
캔 473㎖  -  비티알커머스
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501527.jpg?463181,비티알커머스,Golden Nugget,골든 너겟,Toppling Goliath Brewing,토플링 골리앗 브루잉,India Pale Ale(IPA),인디아 페일 에일
-,7도,미국,"IPA + 레몬 + 커피. 레몬과 커피를 첨가하여 새콤달콤하지만 밸런스가 좋은 IPA 맥주이다.  
캔 355㎖  -  비티알커머스
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501528.jpg?435935,비티알커머스,Coffeenade,커피네이드,Evil Twin Brewing,이블 트윈 브루잉,India Pale Ale(IPA),인디아 페일 에일
-,4.6도,미국,"라임, 용설란, 소금을 넣은 멕시코 와하카 스타일의 짭잘하고 상쾌한 고제. 레바두라는 스페인어로 효모를 의미한다.  
캔 473㎖  -  비티알커머스
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501529.jpg?187187,비티알커머스,Levadura,레바두라,Stillwater Artisanal,스틸워터 아티저널,Gose,고제
40,6도,미국,"병 ㎖  -  브로시스 컴퍼니
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501530.jpg?604969,브로시스 컴퍼니,Stoutello,스타우텔로,Knee Deep Brewing Company,니 딥 브루잉 컴퍼니,Milk Stout,밀크 스타우트
45,5.4도,미국,"캔 ㎖  -  브로시스 컴퍼니
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501531.jpg?548688,브로시스 컴퍼니,Day Tripper,데이 트리퍼,Indeed Brewing Company,인디드 브루잉 컴퍼니,Pale Ale,페일 에일
27,4.2도,미국,"캔 ㎖  -  브로시스 컴퍼니
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501532.jpg?578403,브로시스 컴퍼니,Lucy,루시,Indeed Brewing Company,인디드 브루잉 컴퍼니,Saison,세종
-,6.9도,미국,"병 375㎖  -  크래프트 앤 컬쳐
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501533.jpg?987279,크래프트 앤 컬쳐,Summer in the City,써머 인 더 시티,Almanac Beer Co.,알마냑 비어,Saison,세종
-,7.5도,미국,"병 ㎖  -  크래프트 앤 컬쳐
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501534.jpg?152746,크래프트 앤 컬쳐,Peach Galaxy,피치 갤럭시,Almanac Beer Co.,알마냑 비어,Farmhouse Ale,팜하우스 에일
-,7.2도,미국,"병 375㎖  -  크래프트 앤 컬쳐
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501535.jpg?265264,크래프트 앤 컬쳐,Blueberry Jack,블루베리 잭,Almanac Beer Co.,알마냑 비어,Wild Ale,와일드 에일
-,7도,미국,"병 375㎖  -  크래프트 앤 컬쳐
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501536.jpg?309703,크래프트 앤 컬쳐,Valley of The Heart's Delight,밸리 오브 더 허츠 딜라이트,Almanac Beer Co.,알마냑 비어,Wild Ale,와일드 에일
26,5.2도,미국,"캔 ㎖  -  틸트 임포트
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501538.jpg?365809,틸트 임포트,5PM Session,5PM 세종,Abnormal Beer,앱노멀 비어,Session India Pale Ale,세션 인디아 페일 에일
55,7도,미국,"캔 0㎖  -  틸트 임포트
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501537.jpg?339390,틸트 임포트,Boss Pour,보스 푸어,Abnormal Beer,앱노멀 비어,American India Pale Ale,아메리칸 인디아 페일 에일
21,5.1도,미국,"캔 ㎖  -  틸트 임포트
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501539.jpg?391685,틸트 임포트,"Abnomal Beer, Mocha Stout","앱노멀 비어, 모카 스타우트",Abnormal Beer,앱노멀 비어,Stout,스타우트
50,5도,미국,"캔 ㎖  -  틸트 임포트
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501540.jpg?421574,틸트 임포트,Crushability,크러샤빌리티,Abnormal Beer,앱노멀 비어,Pale Ale,페일 에일
11,5.1도,미국,"병 ㎖  -  포유코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501541.jpg?448280,포유코리아,Apricot Ale,애프리코트 에일,Pyramid Brewing ,피라미트 브루잉,Wheat Ale,위트 에일
67,6.7도,미국,"우리의 마음을 단련시키고, 호기심을 자극하는 자연의 극적인 풍경에서 영감을 얻었다.이 상품은 2002년에 맥주시장에 충격을 주었던 제품으로 여전히 크고 화려하며 상쾌한 쌉쌀함으로 흉내낼 수 없는 맛을 유지하고 있다. 
병 355㎖  -  포유코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501542.jpg?476031,포유코리아,Thunderhead IPA,썬더헤드 IPA,Pyramid Brewing ,피라미트 브루잉,India Pale Ale(IPA),인디아 페일 에일
80,8.5도,미국,"미국 북서부의 홉을 사용한  임페리얼 IPA이다. 완벽한 몰트만을 선택하여야만 제대로 된 맛과 향을 살릴 수 있는 제품이다. 처음 부터 마지막 한 모금을 마실 때까지 크고 대담하고 야심찬 스타일의 느낌을 받을 것이다.
병 355㎖  -  포유코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501543.jpg?506278,포유코리아,Outburst Imperial IPA,아웃버스트 임페리얼 IPA,Pyramid Brewing ,피라미트 브루잉,English Iindia Pale Ale,잉글리쉬 인디아 페일 에일
55,7도,미국,"아웃버스트를 근간으로 더 발전시킬 수 없을 것이라 느끼는 제품을 향상 시켜왔다. 우리가 사랑하는 깊은 홉의 맛에 풍성한 양의 오렌지와 귤껍질 믹스를 추가 하였다. 크고 입안 가득한 향기롭고 시트러스한 맛이 입맛을 자극할 것이다.  
캔 355㎖  -  포유코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501545.jpg?593372,포유코리아,Outburst Citrus,아웃버스트 시트러스,Pyramid Brewing ,피라미트 브루잉,India Pale Ale(IPA),인디아 페일 에일
45,5.7도,미국,"피라미드 페일에일은 피라미드 양조의 깊은 뿌리에 기초하고 있다. 컬럼비아강 유역에 위치한 카라마지역 최초의 맥주를 바탕으로 북서쪽 맥주의 클래식을 업그레이드 시켰다. 아말릴로 홉을 사용하면 밝은 맥아 몸체에  빛나는 감귤류의 향과 맛을 더 할 수 있다.
캔 355㎖  -  포유코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501544.jpg?534285,포유코리아,"Pyramid, Pale Ale","피라미트, 페일 에일",Pyramid Brewing ,피라미트 브루잉,Pale Ale,페일 에일
-,7도,미국,"옅은 호박색을 띠고 있으며 홉의 쌉싸름한 맛과 함께 진한 페일 몰트의 맛을 느낄 수 있다. 시트라 홉과 심코 홉의 조화로 독특하며 감귤, 오렌지와 같은 시트러스한 과일의 맛과 향을 느낄 수 있는 상쾌한 IPA 맥주이다.  
캔 355㎖  -  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501546.jpg?565192,브루마스터스 인터내셔날,Revenant IPA,레버넌트 IPA,Lost Coast Brewery,로스트 코스트 브루어리,India Pale Ale(IPA),인디아 페일 에일
12,5.2도,미국,"원산지의 자연 효모와 발효 젖산을 사용하여 신맛과 함께 다양하고 복합적인 향을 느낄 수 있는 라이프치히 스타일의 고제이다. 프랑스산 바다 소금과 코리앤더의 향긋함이 효모의 시큼하면서 레몬, 라임과 같은 시트러스한 맛과 잘 어울어진 신선한 맥주이다.  
캔 355㎖  -  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501550.jpg?013037,브루마스터스 인터내셔날,Here Gose Nothin',히어 고제 낫띵,Destihl Brewery,데스틸 브루어리,Gose,고제
-,10.2도,미국,"기본 IPA보다 홉의 양을 3배이상 많이 넣어 홉의 풍미를 풍성하게 느낄 수 있다. 3가지의 드라이 홉으로 양조하여 홉의 쌉싸름한 맛 뿐만 아니라 오렌지, 감귤, 열대과일 등 시트러스한 과일향과 향긋한 꽃 향기를 느낄 수 있다.  
병 355㎖  -  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501547.jpg?667658,브루마스터스 인터내셔날,Triple IPA,트리플 IPA,Lost Coast Brewery,로스트 코스트 브루어리,Triple India Pale Ale,트리플 인디아 페일 에일
-,5.5도,미국,"미국 서부 지역의 최고급 품질의 홉과 몰트의 완벽한 밸런스로 양조한 엠버 맥주이다. 홉캣은 여러가지 홉을 두번 추가하여 쌉싸름 하면서도 부드러운 맥주이다.  
병 ㎖  -  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501548.jpg?694763,브루마스터스 인터내셔날, Hopcat Amber Ale,홉캣 엠버 에일,Lost Coast Brewery,로스트 코스트 브루어리,Amber Ale,엠버 에일
18,5.9도,미국,"체리 캔디의 시큼하고 상큼한 맛이 특징인 사워 에일이다. 캐러멜 몰트와 비스킷 몰트, 소량의 홉을 넣어 양조한 맥주로 붉은 색을 띠고 있으며, 과일의 신맛과 몰트의 맛이 잘 섞여 마치 와인과 같은 벨기에 스타일의 레드 에일이다.  
캔 355㎖  -  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501549.jpg?974488,브루마스터스 인터내셔날,Flanders Red,플랜더스 레드,Destihl Brewery,데스틸 브루어리,Red Ale,레드 에일
30,6.1도,미국,"밀크 스타우트의 달콤함과 구운 몰트, 초콜릿 몰트의 고소하고 달콤한 몰트의 맛이 어울어져 부드럽고 크리미한 맛을 느낄 수 있는 맥주이다.  
캔 355㎖  -  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501552.jpg?672454,브루마스터스 인터내셔날,Moonjumper Milk Stout,문점퍼 밀크 스타우트,Destihl Brewery,데스틸 브루어리,Milk Stout,밀크 스타우트
12,6도,미국,"페일 에일과 3가지 드라이 홉(시트러스향, 과일향, 꽃향)이 완벽한 조화를 이루고 있어 근사한 향과 신선한 신맛을 느낄 수 있는 사워 에일이다. 포도, 오렌지, 레몬, 귤, 파인애플 등의 과일 맛과 함께 은은한 소나무와 비스킷 몰트의 맛을 느낄 수 있으며 쌉쌀함이 적고 끝맛은 드라이한 맥주이다.  
캔 355㎖  -  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501551.jpg?043257,브루마스터스 인터내셔날,Sychopathic,싱크로패틱,Destihl Brewery,데스틸 브루어리,Sour Ale,사워 에일
55,6.9도,미국,"미국 서부해안 IPA 스타일의 시트러스한 홉을 사용하여 망고 주스와 같은 풍성한 망고 향을 느낄 수 있는 맥주이다.  
캔 355㎖  -  브루마스터스 인터내셔날
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501553.jpg?642577,브루마스터스 인터내셔날,Amra Mango IPA,엠라 망고 IPA,Destihl Brewery,데스틸 브루어리,India Pale Ale(IPA),인디아 페일 에일
-,7.2도,미국,"병 ㎖  -  케이앤알 코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501554.jpg?612365,케이앤알 코리아,Spencer Trappist IPA,스펜서 트라피스트 IPA,Spencer Brewery,스펜서 브루어리,India Pale Ale(IPA),인디아 페일 에일
-,6.5도,미국,"병 ㎖  -  케이앤알 코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501555.jpg?084991,케이앤알 코리아,Spencer Grapefruit IPA,스펜서 그레이프프루트 IPA,Spencer Brewery,스펜서 브루어리,India Pale Ale(IPA),인디아 페일 에일
-,4.3도,미국,"병 ㎖  -  케이앤알 코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501556.jpg?027498,케이앤알 코리아,Spencer Peach Saison,스펜서 피치 세종,Spencer Brewery,스펜서 브루어리,Saison,세종
-,8.7도,미국,"병 ㎖  -  케이앤알 코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501557.jpg?058365,케이앤알 코리아,Spencer Trappist Imperial Stout,스펜서 트라피스트 임페리얼 스타우트,Spencer Brewery,스펜서 브루어리,Imperial Stout,임페리얼 스타우트
-,10.2도,미국,"병 ㎖  -  케이앤알 코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501558.jpg?116822,케이앤알 코리아,Spencer Monks' Reserve Ale,스펜서 몬크스 리저브 에일,Spencer Brewery,스펜서 브루어리,Quadrupel,쿼드루펠
-,9도,미국,"병 ㎖  -  케이앤알 코리아
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501559.jpg?306395,케이앤알 코리아,Spencer TRAPPIST Holiday Ale,스펜서 트라피스트 홀리데이 에일,Spencer Brewery,스펜서 브루어리,Belgian Strong Ale,벨지안 스트롱 에일
35,6.8도,독일,"첫맛은 IPA답게 홉의 맛이 강하게 느껴지나 언필터드한 바바리안 밀 에일맥주의 부드러운 효모가 홉의 강한 맛을 균형 있게 감싸 안아준다. 입안 가득 맴도는 바나나향, 오렌지향, 열대과일향 등을 느껴진다. 인드라는 미국식 IPA를 유럽의 품질 좋은 밀몰트와 결합, 독일식으로 재해석한 독일식 Wheat IPA이다.  
병 355㎖  14,200원  올웨이즈앤트레이드
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501560.jpg?279036,올웨이즈앤트레이드,Indra,인드라,BraufactuM,브라우팍툼,Wheat Ale,위트 에일
50,6.8도,독일,"유럽식 IPA 답게 강한 홉 맛을 품질 좋은 몰트로 감싸주면서, 신선한 살구, 시트러스 맛으로 마무리, 홉 아로마와 과일향이 완벽하게 밸런스를 이룬 독일판매 BEST BEER이다. 모든 재료가 어느 하나 튀는 것 없이, 어느 하나 소외되는 없이 어우러져 입안 가득 맴도는 것이 일품이다.  
병 355㎖  14,200원  올웨이즈앤트레이드
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501561.jpg?183433,올웨이즈앤트레이드,Progusta,프로구스타,BraufactuM,브라우팍툼,India Pale Ale(IPA),인디아 페일 에일
25,6.5도,독일,"산뜻한 과일향 홉, 신선하고 드라이한 끝 맛이 매력적으로 부드러움과 홉의 완벽한 하모니속에서 그린 바나나, 브랜디, 흰후추등이 떠오로는 신비로운 맥주이다. 기분좋게 다가오는 가벼운 질감은 식전주로도 좋을 것 같다.  
병 355㎖  14,200원  올웨이즈앤트레이드
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501562.jpg?383124,올웨이즈앤트레이드,Soleya,솔레야,BraufactuM,브라우팍툼,Saison,세종
-,5도,독일,"필스너 스타일 맥주에 프리미엄 할러타우 홉을 기존의 두배를 첨가한 ‘바르슈타이너 더블홉’은 생동감 있는 홉의 캐릭터와 진한 맥주 맛을 선사한다. 1~2년에 한번 시즌 이벤트 형식으로 생산/판매하던 더블홉 제품은 독일 현지 맥주애호가들의 호응에 힘입어 바르슈타이너의 정규 라인업이 되었다.  
캔 500㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501563.jpg?648953,신세계 엘앤비,"Warsteiner, Double Hopped","바르슈타이너, 더블홉",Warsteiner,바르슈타이너,Pilsner,필스너
-,5.5도,중국,"Cascade 아로마 홉을 사용하여 중국 주해의 맑은 물과 일본 KIRIN사의 맥주 기술이 겹합하여 제조되어진 골든에일 맥주로서 각 지역의 장점을 모아서 제조되어진 맥주인 만큼 기존 라거맥주의 라이트한 바디감을 보강해주고, 시간이 지날수록 은은한 잔향의 Flavor가 더욱 목넘김을 부르럽게 하는 음용성이 좋은 맥주이다.

병 330㎖  3,000원  오아시스 컴퍼니
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501564.jpg?763039,오아시스 컴퍼니,Macau Golden Ale,마카오 골든 에일,"Kirin Brewery Zhuhai Co., Ltd",기린 브루어리 주하이(중국),Golden Ale,골든 에일
-,5.5도,대한민국,"제주 펠롱 에일’은 제주 곶자왈을 모티브로 한 페일 에일 타입의 크래프트 맥주다. 다양한 식물들이 조화를 이루어 제주 곶자왈을 형성하는 것처럼, 제주 펠롱 에일 역시 다양하고 개성 있는 홉을 블렌딩해 탄생한 제품이다. 제주 펠롱 에일의 ‘펠롱’은 ‘반짝’이라는 의미의 제주 방언으로, 레몬 계열의 시트러스함과 신선한 열대 과일의 아로마, 자연 그대로의 나무와 흙 내음이 어우러져 반짝이는 홉의 향연을 느낄 수 있는 제주스러운 페일 에일 맥주이다.  
병 330㎖  -  제주맥주 주식회사
캔 355㎖  -  제주맥주 주식회사
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501565.jpg?810421,제주맥주 주식회사,Jeju Pellong Ale,제주 펠롱 에일,Jeju Brewery,제주맥주,Pale Ale,페일 에일
-,5도,프랑스,"빛나는 블론드색을 띠고 있으며 몰티한 향이 지배적인 라거 맥주다. 곡물의 맛과 홉의 씁쓸한 맛이 어우러져 조화로운 맛을 낸다.

브루어리의 설립연도인 1866년에서 이름을 따왔다. 1986년 상표권 등록 이후 현지 시장에서 생맥주로만 운용하던 브랜드를 한국 시장의 소비자들을 위해 처음으로 500ml 캔 형태로 출시했다.  
캔 ㎖  2,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501567.jpg?865721,신세계 엘앤비,1866 Blonde,1866 블론드,Brasserie de Saint-Omer,브라세리 드 생 오마르,Lager,라거
-,4.5도,프랑스,"탁한 노란색을 띠고 있으며 밀, 코리앤더, 오렌지 필을 향이 코를 가지럽힌다. 밀 특유의 부드러운 질감과 향신료의 알싸한 맛이 어우러져 기분 좋은 맛을 보여준다.

브루어리의 설립연도인 1866년에서 이름을 따왔다. 1986년 상표권 등록 이후 현지 시장에서 생맥주로만 운용하던 브랜드를 한국 시장의 소비자들을 위해 처음으로 500ml 캔 형태로 출시했다.  
캔 500㎖  2,000원  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501566.jpg?839335,신세계 엘앤비,1866 Blanche,1866 블랑쉬,Brasserie de Saint-Omer,브라세리 드 생 오마르,Wheat Ale,위트 에일
12,5.2도,미국,"세비야 오렌지와 인도의 코리앤더를 첨가해서 만들었다. 양조장에서 멀지 않을 곳에서 분쇄, 첨가해 부재료의 캐릭터가 선명하게 느껴지고  기분 좋은 단맛과 자연스러운 맛이 인상적인 맥주다.

25년 전에 처음 양조를 시작한 팻 타이어는 뉴 벨지움 양조장의 아이콘이 됐다. 오랜 기간 동안 벨기에 스타일의 맥주를 양조해온 경험을 십분 발휘해 새로운 팻 타이어 라인업을 출시한 것이 팻 타이어 화이트다.   
병 355㎖  4,200원  신세계 엘앤비
캔 355㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501568.jpg?891915,신세계 엘앤비,New Belgium Fat Tire White,뉴 벨지움 팻 타이어 화이트,New Belgium Brewing Company,뉴 벨지움 브루잉 컴퍼니,Belgian White Ale,벨지안 화이트 에일
50,6도,미국,"밝은 금빛을 띤 오렌지색이며 다양한 시트러스 계열 과일의 향이 복합적으로 느껴진다. 파인애플과 같은 열대 과일과 솔 향이 매력적으로 피어 오르고 허브와 카라멜의 캐릭터가 가볍게 느껴진다. 단맛으로 시작해 쓴맛과 어우러져 맛의 균형을 잡으며 미디엄 바디 정도의 질감이 부드럽게 입안을 감싸다가 살짝 드라이하게 마무리된다.

시트라 홉과 귤 껍질을 첨가해 가볍게 마시기 좋은 트로피칼하고 시트러시한 맥주를 양조했다. 만다리나, 바바리아 홉이 시트러시한 캐릭터를 더하고 아자카 홉이 열대 과일 향, 갤럭시 홉이 풍부한 과실 향을 더해 복합적인 아로마를 만들어낸다.  
병 355㎖  4,200원  신세계 엘앤비
캔 355㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501569.jpg?922065,신세계 엘앤비,New Belgium Citradelic,뉴 벨지움 시트라델릭,New Belgium Brewing Company,뉴 벨지움 브루잉 컴퍼니,India Pale Ale(IPA),인디아 페일 에일
50,7도,미국,"옅은 금색을 띠고 있으며 작고 자잘한 기포가 지속적으로 올라오면서 얇고 흰 헤드가 눈에 띤다. 솔, 시트러스의 캐릭터가 처음에 나타나고 열대과일, 장미향, 약간의 토스티한 몰트 향이 뒤따라 피어 오른다. 높은 도수와 약간의 달큰함이 느껴지고 적절한 쓴맛이 맛의 밸런스를 잡아준다. 혀를 부드럽게 코팅하는 미디움 바디의 맥주다.
병 355㎖  -  신세계 엘앤비
캔 355㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501570.jpg?950942,신세계 엘앤비,New Belgium Voodoo Ranger Juicy Haze IPA,뉴 벨지움 부두레인저 쥬시 헤이즈 IPA,New Belgium Brewing Company,뉴 벨지움 브루잉 컴퍼니,India Pale Ale(IPA),인디아 페일 에일
50,7도,미국,"옅은 금색을 띠고 있으며 작고 자잘한 기포가 지속적으로 올라오면서 얇고 흰 헤드가 눈에 띤다. 솔, 시트러스의 캐릭터가 처음에 나타나고 열대과일, 장미향, 약간의 토스티한 몰트 향이 뒤따라 피어 오른다. 높은 도수와 약간의 달큰함이 느껴지고 적절한 쓴맛이 맛의 밸런스를 잡아준다. 혀를 부드럽게 코팅하는 미디움 바디의 맥주다.

병 355㎖  -  신세계 엘앤비
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501572.jpg?984985,신세계 엘앤비,"New Belgium, Voodoo Ranger IPA","뉴 벨지움, 부두 레인저 IPA",New Belgium Brewing Company,뉴 벨지움 브루잉 컴퍼니,India Pale Ale(IPA),인디아 페일 에일
12,4.5도,대한민국,"시즌 1 '독일'의 마지막 맥주인 '앰비션 바이젠'은 독일 Weizen 스타일로 효모에서 오는 바나나와 클로브 향의 밸런스가 좋은 맥주이다. 밀맥아를 이용하여 양조하여 부드럽고 음용성이 높아 편하게 즐길 수 있는 맥주이다.  
병 340㎖  -  앰비션 브루어리
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/0501573.jpg?028187,앰비션 브루어리,Ambition Wezien,앰비션 바이젠,Ambition Brewery,앰비션 브루어리,Weizen,바이젠
15,5도,대한민국,"앰비션 브루어리의 첫 번째 맥주이자, 시즌 1 '독일'의 첫 번째 맥주로 독일Munich에서 시작 된 라거로 Decoction Mashing 기법으로 양조하여 Malty함을 극대화 시킨 맥주이다. 적당한 노블계열 홉의 향과 쓴맛이 자칫 Malty함에치우칠 수 있는 맥주의 밸런스를 맞추고, Malty 함을 더욱 편학 즐길 수 있도록 만든 맥주이다.  
병 340㎖  -  앰비션 브루어리
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/0501574.jpg?154139,앰비션 브루어리,Helles Lager,헬레스 라거,Ambition Brewery,앰비션 브루어리,Helles Lager,헬레스 라거
4,3.8도,대한민국,"시즌 1 '독일'의 두 번째 맥주인 꽃신은 Berliner Weisse 스타일로 신맛과 히비스커스에서 오는 꽃향기가 조화롭고 색도 붉은 빛으로 아름다운 맥주이다.  시트러스 계열 홉들은 신맛을 받쳐주는 역할을 하고 피니쉬에는 부드러운 밀향이 어우러진다. 알코올 또한 낮아 여성분들도 부담없이 즐길 수 있는 맥주이다.   
병 340㎖  -  앰비션 브루어리
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/0501575.jpg?055123,앰비션 브루어리,Hibiscus Sour Ale,꽃신,Ambition Brewery,앰비션 브루어리,Berliner Weisse,베를리너 바이세
55,5.5도,영국,"170년 에일 메이커 노하우를 현대적으로 표현한 완벽한 밸런스의 코니쉬 IPA 맥주이다.  
병 500㎖  15,000원  유니베브
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501578.jpg?521460,,"Saint Austell, Proper Job IPA","세인트 오스텔, 프로퍼잡 IPA",Saint Austell Brewery,세인트 오스텔 브루어리,India Pale Ale(IPA),인디아 페일 에일
20,4.8도,대한민국,"앰비션 브루어리의 4번째 맥주로 cream stout 또는 sweet stout 스타일 맥주이다. 커피, 초콜릿, 스모키함이 크림 같은 부드러운 느낌과 어우러져 환상적인 밸런스를 뽐내는 맥주이다. 일반적인 스타우트의 강한 느낌과 쓸 것 같다는 편견을 깨는 대중성 있는 스타우트 맥주이다.  
병 340㎖  -  앰비션 브루어리
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/0501576.jpg?455965,앰비션 브루어리, Black,블랙,Ambition Brewery,앰비션 브루어리,Sweet Stout,스위트 스타우트
25,4.2도,영국,"170년 전통 영국 남서부 대표 잉글리쉬 비터 에일! 완벽한 밸런스로 라거와 같은 청량감을 지닌 상쾌한 페일 에일 맥주이다.  
병 500㎖  15,000원  유니베브
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501577.jpg?181746,,"Saint Austell, Tribute Pale Ale","세인트 오스텔, 트리뷰트 페일 에일",Saint Austell Brewery,세인트 오스텔 브루어리,Pale Ale,페일 에일
70,7.2도,영국,"파워풀하지만 영국신사의 품격을 지키는 밸런스 좋은 더블IPA 맥주이다.  
병 500㎖  15,000원  유니베브
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501579.jpg?491008,,"Saint Austell, Big Job Double IPA","세인트 오스텔, 빅잡 더블 IPA",Saint Austell Brewery,세인트 오스텔 브루어리,Double India Pale Ale,더블 인디아 페일 에일
39,6도,영국,"세인트 오스텔의 가장 오래되고 전통적 스타일의 스트롱 에일 맥주로, 1851년부터 전해 내려온 케스크 에일 양조 비법으로 만들어낸 맥주이다.  
병 500㎖  15,000원  유니베브
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501580.jpg?554351,,"Saint Austell, Hicks Strong Ale","세인트 오스텔, 힉스 스트롱 에일",Saint Austell Brewery,세인트 오스텔 브루어리,Strong Ale,스트롱 에일
-,6.6도,벨기에,"바닐라, 정향, 바나나 아로마의 균형 잡힌 풍미가 돋보이는 황금빛의 블론드 애비 에일로서 씁쓸한 끝맛이 부드럽고 풍부하게 감도는 맥주이다.  
병 355㎖  4,200원  오비맥주
캔 500㎖  4,500원  오비맥주
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501582.jpg?246886,오비맥주,Leffe Blonde,레페 블론드,AB InBev Belgium,AB 인베브 벨지움,Pale Ale,페일 에일
-,5도,영국,"독일 뮌헨에서 공부하며 밀맥주가 지닌 복합적인 맛에 매료된 브루마스터 알라스테어는 전통적인 독일식 양조 방식에 민타임 런던 스타일을 더하여 자신만의 밀맥주를 창조하였다. 60% 밀몰트와 바바리안 효모를 사용하여 과일과 스파이스 아로마에 무스와 같은 부드러움을 입안에서 느낄 수 있는 완벽한 밀맥주이다.  
병 330㎖  -  비티알커머스
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501586.jpg?371567,비티알커머스,"Meantime, Wheat Beer","민타임, 윗 비어",Meantime,민타임,Witbier,윗비어
-,4.1도,영국,"야키마 레드는 절제된 쓴 맛, 열대 과일향, 짙은 시트러스 엣지(자몽과 감귤맛)가 결합된 독특한 에일 맥주이다. 독일산과 영국산 몰트를 함께 브루잉하여 진한 루비 색상에다 바디감이 중후하며, 미국 워싱턴 주의 야키마 밸리 에서 재배된 5종류의 홉을 사용하여 다양한 과일의 풍미를 즐길 수 있다.  
병 330㎖  9,000원  비티알커머스
",https://www.wine21.com/img/WINE_MST/TITLE/0501000/W0501587.jpg?273600,비티알커머스,"Meantime, Yakima Red","민타임, 야키마 레드",Meantime,민타임,Red Ale,레드 에일
